,TEMP_predite_mean,TEMP_predite_CONF_lower,TEMP_predite_CONF_upper
1993-01-01,28.93083569559711,28.087571013249093,29.77410037794513
1993-01-02,28.83280438749321,27.98953970514519,29.676069069841226
1993-01-03,28.9730393621092,28.129774679761184,29.81630404445722
1993-01-04,28.659258310537314,27.815993628189297,29.502522992885332
1993-01-05,28.408289563250694,27.565024880902676,29.25155424559871
1993-01-06,28.597301391845587,27.75403670949757,29.440566074193605
1993-01-07,28.723557132639026,27.88029245029101,29.566821814987044
1993-01-08,28.757843078758086,27.914578396410068,29.601107761106103
1993-01-09,28.496934455279966,27.65366977293195,29.340199137627984
1993-01-10,28.447953967112415,27.604689284764397,29.291218649460433
1993-01-11,28.42681973883198,27.583555056483963,29.270084421179998
1993-01-12,28.59848271130492,27.755218028956904,29.44174739365294
1993-01-13,28.807814967308087,27.96455028496007,29.651079649656104
1993-01-14,28.881257815049157,28.03799313270114,29.724522497397174
1993-01-15,28.725517911005728,27.88225322865771,29.568782593353745
1993-01-16,28.54441660348029,27.701151921132272,29.387681285828307
1993-01-17,28.24464616902669,27.401381486678673,29.08791085137471
1993-01-18,28.652655944767066,27.809391262419048,29.495920627115083
1993-01-19,28.848972107427674,28.005707425079656,29.69223678977569
1993-01-20,28.647383494025345,27.804118811677327,29.490648176373362
1993-01-21,28.567159370408092,27.723894688060074,29.41042405275611
1993-01-22,28.65547249753634,27.812207815188323,29.49873717988436
1993-01-23,28.831181803762178,27.98791712141416,29.674446486110195
1993-01-24,28.796991183050512,27.953726500702494,29.64025586539853
1993-01-25,28.537406772237816,27.694142089889798,29.380671454585833
1993-01-26,28.636780134830015,27.793515452481998,29.480044817178033
1993-01-27,28.788448827958064,27.945184145610046,29.63171351030608
1993-01-28,28.69852064829409,27.85525596594607,29.541785330642107
1993-01-29,28.64152461364435,27.798259931296332,29.484789295992368
1993-01-30,28.835853065702846,27.99258838335483,29.679117748050864
1993-01-31,28.74296108486125,27.899696402513232,29.586225767209267
1993-02-01,28.52774657281051,27.684481890462493,29.37101125515853
1993-02-02,28.071014134762095,27.227749452414077,28.914278817110112
1993-02-03,27.654608283607317,26.8113436012593,28.497872965955334
1993-02-04,27.320495806978112,26.477231124630094,28.16376048932613
1993-02-05,27.28222475124618,26.43896006889816,28.125489433594197
1993-02-06,26.720202944740354,25.876938262392336,27.56346762708837
1993-02-07,27.14667954950264,26.303414867154622,27.989944231850657
1993-02-08,27.18479937972984,26.34153469738182,28.028064062077856
1993-02-09,27.245658979051637,26.40239429670362,28.088923661399654
1993-02-10,27.612518048077874,26.769253365729856,28.45578273042589
1993-02-11,27.317937090795795,26.474672408447777,28.161201773143812
1993-02-12,27.64286654323786,26.799601860889844,28.48613122558588
1993-02-13,27.95438156484343,27.111116882495413,28.797646247191448
1993-02-14,28.13336087768826,27.290096195340244,28.97662556003628
1993-02-15,27.983143355122994,27.139878672774977,28.826408037471012
