ShellLength;Temperature;G
30;27,7;0,058356184
40;27,7;0,054923467
50;27,7;0,05149075
60;27,7;0,048058034
70;27,7;0,044625317
80;27,7;0,0411926
90;27,7;0,037759884
100;27,7;0,034327167
110;27,7;0,03089445
120;27,7;0,027461734
130;27,7;0,024029017
140;27,7;0,0205963
150;27,7;0,017163583
160;27,7;0,013730867
170;27,7;0,01029815
180;27,7;0,006865433
190;27,7;0,003432717
200;27,7;0
0;27,8;0,069034854
10;27,8;0,065583112
20;27,8;0,062131369
30;27,8;0,058679626
40;27,8;0,055227883
50;27,8;0,051776141
60;27,8;0,048324398
70;27,8;0,044872655
80;27,8;0,041420913
90;27,8;0,03796917
100;27,8;0,034517427
110;27,8;0,031065684
120;27,8;0,027613942
130;27,8;0,024162199
140;27,8;0,020710456
150;27,8;0,017258714
160;27,8;0,013806971
170;27,8;0,010355228
180;27,8;0,006903485
190;27,8;0,003451743
200;27,8;0
0;27,9;0,069391884
10;27,9;0,065922289
20;27,9;0,062452695
30;27,9;0,058983101
40;27,9;0,055513507
50;27,9;0,052043913
60;27,9;0,048574318
70;27,9;0,045104724
80;27,9;0,04163513
90;27,9;0,038165536
100;27,9;0,034695942
110;27,9;0,031226348
120;27,9;0,027756753
130;27,9;0,024287159
140;27,9;0,020817565
150;27,9;0,017347971
160;27,9;0,013878377
170;27,9;0,010408783
180;27,9;0,006939188
190;27,9;0,003469594
200;27,9;0
0;28;0,069724031
10;28;0,066237829
20;28;0,062751628
30;28;0,059265426
40;28;0,055779225
50;28;0,052293023
60;28;0,048806821
70;28;0,04532062
80;28;0,041834418
90;28;0,038348217
100;28;0,034862015
110;28;0,031375814
120;28;0,027889612
130;28;0,024403411
140;28;0,020917209
150;28;0,017431008
160;28;0,013944806
170;28;0,010458605
180;28;0,006972403
190;28;0,003486202
200;28;0
0;28,1;0,070029851
10;28,1;0,066528359
20;28,1;0,063026866
30;28,1;0,059525373
40;28,1;0,056023881
50;28,1;0,052522388
60;28,1;0,049020896
70;28,1;0,045519403
80;28,1;0,042017911
90;28,1;0,038516418
100;28,1;0,035014926
110;28,1;0,031513433
120;28,1;0,02801194
130;28,1;0,024510448
140;28,1;0,021008955
150;28,1;0,017507463
160;28,1;0,01400597
170;28,1;0,010504478
180;28,1;0,007002985
190;28,1;0,003501493
200;28,1;0
0;28,2;0,070307844
10;28,2;0,066792452
20;28,2;0,063277059
30;28,2;0,059761667
40;28,2;0,056246275
50;28,2;0,052730883
60;28,2;0,049215491
70;28,2;0,045700098
80;28,2;0,042184706
90;28,2;0,038669314
100;28,2;0,035153922
110;28,2;0,03163853
120;28,2;0,028123138
130;28,2;0,024607745
140;28,2;0,021092353
150;28,2;0,017576961
160;28,2;0,014061569
170;28,2;0,010546177
180;28,2;0,007030784
190;28,2;0,003515392
200;28,2;0
0;28,3;0,07055645
10;28,3;0,067028628
20;28,3;0,063500805
30;28,3;0,059972983
40;28,3;0,05644516
50;28,3;0,052917338
60;28,3;0,049389515
70;28,3;0,045861693
80;28,3;0,04233387
90;28,3;0,038806048
100;28,3;0,035278225
110;28,3;0,031750403
120;28,3;0,02822258
130;28,3;0,024694758
140;28,3;0,021166935
150;28,3;0,017639113
160;28,3;0,01411129
170;28,3;0,010583468
180;28,3;0,007055645
190;28,3;0,003527823
200;28,3;0
0;28,4;0,070774053
10;28,4;0,06723535
20;28,4;0,063696647
30;28,4;0,060157945
40;28,4;0,056619242
50;28,4;0,053080539
60;28,4;0,049541837
70;28,4;0,046003134
80;28,4;0,042464432
90;28,4;0,038925729
100;28,4;0,035387026
110;28,4;0,031848324
120;28,4;0,028309621
130;28,4;0,024770918
140;28,4;0,021232216
150;28,4;0,017693513
160;28,4;0,014154811
170;28,4;0,010616108
180;28,4;0,007077405
190;28,4;0,003538703
200;28,4;0
0;28,5;0,070958971
10;28,5;0,067411022
20;28,5;0,063863074
30;28,5;0,060315125
40;28,5;0,056767176
50;28,5;0,053219228
60;28,5;0,049671279
70;28,5;0,046123331
80;28,5;0,042575382
90;28,5;0,039027434
100;28,5;0,035479485
110;28,5;0,031931537
120;28,5;0,028383588
130;28,5;0,02483564
140;28,5;0,021287691
150;28,5;0,017739743
160;28,5;0,014191794
170;28,5;0,010643846
180;28,5;0,007095897
190;28,5;0,003547949
200;28,5;0
0;28,6;0,071109461
10;28,6;0,067553988
20;28,6;0,063998515
30;28,6;0,060443042
40;28,6;0,056887569
50;28,6;0,053332096
60;28,6;0,049776622
70;28,6;0,046221149
80;28,6;0,042665676
90;28,6;0,039110203
100;28,6;0,03555473
110;28,6;0,031999257
120;28,6;0,028443784
130;28,6;0,024888311
140;28,6;0,021332838
150;28,6;0,017777365
160;28,6;0,014221892
170;28,6;0,010666419
180;28,6;0,007110946
190;28,6;0,003555473
200;28,6;0
0;28,7;0,071223713
10;28,7;0,067662528
20;28,7;0,064101342
30;28,7;0,060540156
40;28,7;0,056978971
50;28,7;0,053417785
60;28,7;0,049856599
70;28,7;0,046295414
80;28,7;0,042734228
90;28,7;0,039173042
100;28,7;0,035611857
110;28,7;0,032050671
120;28,7;0,028489485
130;28,7;0,0249283
140;28,7;0,021367114
150;28,7;0,017805928
160;28,7;0,014244743
170;28,7;0,010683557
180;28,7;0,007122371
190;28,7;0,003561186
200;28,7;0
0;28,8;0,071299851
10;28,8;0,067734859
20;28,8;0,064169866
30;28,8;0,060604874
40;28,8;0,057039881
50;28,8;0,053474889
60;28,8;0,049909896
70;28,8;0,046344903
80;28,8;0,042779911
90;28,8;0,039214918
100;28,8;0,035649926
110;28,8;0,032084933
120;28,8;0,028519941
130;28,8;0,024954948
140;28,8;0,021389955
150;28,8;0,017824963
160;28,8;0,01425997
170;28,8;0,010694978
180;28,8;0,007129985
190;28,8;0,003564993
200;28,8;0
0;28,9;0,071335927
10;28,9;0,067769131
20;28,9;0,064202334
30;28,9;0,060635538
40;28,9;0,057068742
50;28,9;0,053501945
60;28,9;0,049935149
70;28,9;0,046368353
80;28,9;0,042801556
90;28,9;0,03923476
100;28,9;0,035667964
110;28,9;0,032101167
120;28,9;0,028534371
130;28,9;0,024967574
140;28,9;0,021400778
150;28,9;0,017833982
160;28,9;0,014267185
170;28,9;0,010700389
180;28,9;0,007133593
190;28,9;0,003566796
200;28,9;0
0;29;0,07132992
10;29;0,067763424
20;29;0,064196928
30;29;0,060630432
40;29;0,057063936
50;29;0,05349744
60;29;0,049930944
70;29;0,046364448
80;29;0,042797952
90;29;0,039231456
100;29;0,03566496
110;29;0,032098464
120;29;0,028531968
130;29;0,024965472
140;29;0,021398976
150;29;0,01783248
160;29;0,014265984
170;29;0,010699488
180;29;0,007132992
190;29;0,003566496
200;29;0
0;29,1;0,071279735
10;29,1;0,067715748
20;29,1;0,064151761
30;29,1;0,060587775
40;29,1;0,057023788
50;29,1;0,053459801
60;29,1;0,049895814
70;29,1;0,046331828
80;29,1;0,042767841
90;29,1;0,039203854
100;29,1;0,035639867
110;29,1;0,032075881
120;29,1;0,028511894
130;29,1;0,024947907
140;29,1;0,02138392
150;29,1;0,017819934
160;29,1;0,014255947
170;29,1;0,01069196
180;29,1;0,007127973
190;29,1;0,003563987
200;29,1;0
0;29,2;0,0711832
10;29,2;0,06762404
20;29,2;0,06406488
30;29,2;0,06050572
40;29,2;0,05694656
50;29,2;0,0533874
60;29,2;0,04982824
70;29,2;0,04626908
80;29,2;0,04270992
90;29,2;0,03915076
100;29,2;0,0355916
110;29,2;0,03203244
120;29,2;0,02847328
130;29,2;0,02491412
140;29,2;0,02135496
150;29,2;0,0177958
160;29,2;0,01423664
170;29,2;0,01067748
180;29,2;0,00711832
190;29,2;0,00355916
200;29,2;0
0;29,3;0,071038061
10;29,3;0,067486158
20;29,3;0,063934255
30;29,3;0,060382352
40;29,3;0,056830449
50;29,3;0,053278546
60;29,3;0,049726643
70;29,3;0,04617474
80;29,3;0,042622837
90;29,3;0,039070934
100;29,3;0,035519031
110;29,3;0,031967128
120;29,3;0,028415225
130;29,3;0,024863321
140;29,3;0,021311418
150;29,3;0,017759515
160;29,3;0,014207612
170;29,3;0,010655709
180;29,3;0,007103806
190;29,3;0,003551903
200;29,3;0
0;29,4;0,070841985
10;29,4;0,067299886
20;29,4;0,063757787
30;29,4;0,060215688
40;29,4;0,056673588
50;29,4;0,053131489
60;29,4;0,04958939
70;29,4;0,04604729
80;29,4;0,042505191
90;29,4;0,038963092
100;29,4;0,035420993
110;29,4;0,031878893
120;29,4;0,028336794
130;29,4;0,024794695
140;29,4;0,021252596
150;29,4;0,017710496
160;29,4;0,014168397
170;29,4;0,010626298
180;29,4;0,007084199
190;29,4;0,003542099
200;29,4;0
0;29,5;0,070592551
10;29,5;0,067062924
20;29,5;0,063533296
30;29,5;0,060003669
40;29,5;0,056474041
50;29,5;0,052944413
60;29,5;0,049414786
70;29,5;0,045885158
80;29,5;0,042355531
90;29,5;0,038825903
100;29,5;0,035296276
110;29,5;0,031766648
120;29,5;0,028237021
130;29,5;0,024707393
140;29,5;0,021177765
150;29,5;0,017648138
160;29,5;0,01411851
170;29,5;0,010588883
180;29,5;0,007059255
190;29,5;0,003529628
200;29,5;0
0;29,6;0,070287251
10;29,6;0,066772889
20;29,6;0,063258526
30;29,6;0,059744164
40;29,6;0,056229801
50;29,6;0,052715438
60;29,6;0,049201076
70;29,6;0,045686713
80;29,6;0,042172351
90;29,6;0,038657988
100;29,6;0,035143626
110;29,6;0,031629263
120;29,6;0,0281149
130;29,6;0,024600538
140;29,6;0,021086175
150;29,6;0,017571813
160;29,6;0,01405745
170;29,6;0,010543088
180;29,6;0,007028725
190;29,6;0,003514363
200;29,6;0
0;29,7;0,069923486
10;29,7;0,066427312
20;29,7;0,062931138
30;29,7;0,059434963
40;29,7;0,055938789
50;29,7;0,052442615
60;29,7;0,04894644
70;29,7;0,045450266
80;29,7;0,041954092
90;29,7;0,038457917
100;29,7;0,034961743
110;29,7;0,031465569
120;29,7;0,027969394
130;29,7;0,02447322
140;29,7;0,020977046
150;29,7;0,017480872
160;29,7;0,013984697
170;29,7;0,010488523
180;29,7;0,006992349
190;29,7;0,003496174
200;29,7;0
0;29,8;0,069498563
10;29,8;0,066023635
20;29,8;0,062548707
30;29,8;0,059073779
40;29,8;0,055598851
50;29,8;0,052123922
60;29,8;0,048648994
70;29,8;0,045174066
80;29,8;0,041699138
90;29,8;0,03822421
100;29,8;0,034749282
110;29,8;0,031274353
120;29,8;0,027799425
130;29,8;0,024324497
140;29,8;0,020849569
150;29,8;0,017374641
160;29,8;0,013899713
170;29,8;0,010424784
180;29,8;0,006949856
190;29,8;0,003474928
200;29,8;0
0;29,9;0,069009693
10;29,9;0,065559209
20;29,9;0,062108724
30;29,9;0,058658239
40;29,9;0,055207755
50;29,9;0,05175727
60;29,9;0,048306785
70;29,9;0,044856301
80;29,9;0,041405816
90;29,9;0,037955331
100;29,9;0,034504847
110;29,9;0,031054362
120;29,9;0,027603877
130;29,9;0,024153393
140;29,9;0,020702908
150;29,9;0,017252423
160;29,9;0,013801939
170;29,9;0,010351454
180;29,9;0,006900969
190;29,9;0,003450485
200;29,9;0
0;30;0,068453987
10;30;0,065031287
20;30;0,061608588
30;30;0,058185889
40;30;0,054763189
50;30;0,05134049
60;30;0,047917791
70;30;0,044495091
80;30;0,041072392
90;30;0,037649693
100;30;0,034226993
110;30;0,030804294
120;30;0,027381595
130;30;0,023958895
140;30;0,020536196
150;30;0,017113497
160;30;0,013690797
170;30;0,010268098
180;30;0,006845399
190;30;0,003422699
200;30;0
0;30,1;0,067828451
10;30,1;0,064437029
20;30,1;0,061045606
30;30,1;0,057654184
40;30,1;0,054262761
50;30,1;0,050871338
60;30,1;0,047479916
70;30,1;0,044088493
80;30,1;0,040697071
90;30,1;0,037305648
100;30,1;0,033914226
110;30,1;0,030522803
120;30,1;0,02713138
130;30,1;0,023739958
140;30,1;0,020348535
150;30,1;0,016957113
160;30,1;0,01356569
170;30,1;0,010174268
180;30,1;0,006782845
190;30,1;0,003391423
200;30,1;0
0;30,2;0,067129988
10;30,2;0,063773488
20;30,2;0,060416989
30;30,2;0,05706049
40;30,2;0,05370399
50;30,2;0,050347491
60;30,2;0,046990992
70;30,2;0,043634492
80;30,2;0,040277993
90;30,2;0,036921493
100;30,2;0,033564994
110;30,2;0,030208495
120;30,2;0,026851995
130;30,2;0,023495496
140;30,2;0,020138996
150;30,2;0,016782497
160;30,2;0,013425998
170;30,2;0,010069498
180;30,2;0,006712999
190;30,2;0,003356499
200;30,2;0
0;30,3;0,066355388
10;30,3;0,063037619
20;30,3;0,059719849
30;30,3;0,05640208
40;30,3;0,05308431
50;30,3;0,049766541
60;30,3;0,046448772
70;30,3;0,043131002
80;30,3;0,039813233
90;30,3;0,036495463
100;30,3;0,033177694
110;30,3;0,029859925
120;30,3;0,026542155
130;30,3;0,023224386
140;30,3;0,019906616
150;30,3;0,016588847
160;30,3;0,013271078
170;30,3;0,009953308
180;30,3;0,006635539
190;30,3;0,003317769
200;30,3;0
0;30,4;0,06550133
10;30,4;0,062226263
20;30,4;0,058951197
30;30,4;0,05567613
40;30,4;0,052401064
50;30,4;0,049125997
60;30,4;0,045850931
70;30,4;0,042575864
80;30,4;0,039300798
90;30,4;0,036025731
100;30,4;0,032750665
110;30,4;0,029475598
120;30,4;0,026200532
130;30,4;0,022925465
140;30,4;0,019650399
150;30,4;0,016375332
160;30,4;0,013100266
170;30,4;0,009825199
180;30,4;0,006550133
190;30,4;0,003275066
200;30,4;0
0;30,5;0,064564374
10;30,5;0,061336155
20;30,5;0,058107937
30;30,5;0,054879718
40;30,5;0,051651499
50;30,5;0,048423281
60;30,5;0,045195062
70;30,5;0,041966843
80;30,5;0,038738624
90;30,5;0,035510406
100;30,5;0,032282187
110;30,5;0,029053968
120;30,5;0,02582575
130;30,5;0,022597531
140;30,5;0,019369312
150;30,5;0,016141094
160;30,5;0,012912875
170;30,5;0,009684656
180;30,5;0,006456437
190;30,5;0,003228219
200;30,5;0
0;30,6;0,063540961
10;30,6;0,060363913
20;30,6;0,057186865
30;30,6;0,054009817
40;30,6;0,050832769
50;30,6;0,047655721
60;30,6;0,044478673
70;30,6;0,041301625
80;30,6;0,038124577
90;30,6;0,034947529
100;30,6;0,031770481
110;30,6;0,028593433
120;30,6;0,025416385
130;30,6;0,022239336
140;30,6;0,019062288
150;30,6;0,01588524
160;30,6;0,012708192
170;30,6;0,009531144
180;30,6;0,006354096
190;30,6;0,003177048
200;30,6;0
0;30,7;0,062427407
10;30,7;0,059306037
20;30,7;0,056184667
30;30,7;0,053063296
40;30,7;0,049941926
50;30,7;0,046820556
60;30,7;0,043699185
70;30,7;0,040577815
80;30,7;0,037456444
90;30,7;0,034335074
100;30,7;0,031213704
110;30,7;0,028092333
120;30,7;0,024970963
130;30,7;0,021849593
140;30,7;0,018728222
150;30,7;0,015606852
160;30,7;0,012485481
170;30,7;0,009364111
180;30,7;0,006242741
190;30,7;0,00312137
200;30,7;0
0;30,8;0,0612199
10;30,8;0,058158905
20;30,8;0,05509791
30;30,8;0,052036915
40;30,8;0,04897592
50;30,8;0,045914925
60;30,8;0,04285393
70;30,8;0,039792935
80;30,8;0,03673194
90;30,8;0,033670945
100;30,8;0,03060995
110;30,8;0,027548955
120;30,8;0,02448796
130;30,8;0,021426965
140;30,8;0,01836597
150;30,8;0,015304975
160;30,8;0,01224398
170;30,8;0,009182985
180;30,8;0,00612199
190;30,8;0,003060995
200;30,8;0
0;30,9;0,059914494
10;30,9;0,056918769
20;30,9;0,053923044
30;30,9;0,05092732
40;30,9;0,047931595
50;30,9;0,04493587
60;30,9;0,041940146
70;30,9;0,038944421
80;30,9;0,035948696
90;30,9;0,032952972
100;30,9;0,029957247
110;30,9;0,026961522
120;30,9;0,023965797
130;30,9;0,020970073
140;30,9;0,017974348
150;30,9;0,014978623
160;30,9;0,011982899
170;30,9;0,008987174
180;30,9;0,005991449
190;30,9;0,002995725
200;30,9;0
0;31;0,058507107
10;31;0,055581752
20;31;0,052656396
30;31;0,049731041
40;31;0,046805685
50;31;0,04388033
60;31;0,040954975
70;31;0,038029619
80;31;0,035104264
90;31;0,032178909
100;31;0,029253553
110;31;0,026328198
120;31;0,023402843
130;31;0,020477487
140;31;0,017552132
150;31;0,014626777
160;31;0,011701421
170;31;0,008776066
180;31;0,005850711
190;31;0,002925355
200;31;0
0;31,1;0,056993517
10;31,1;0,054143841
20;31,1;0,051294165
30;31,1;0,048444489
40;31,1;0,045594813
50;31,1;0,042745138
60;31,1;0,039895462
70;31,1;0,037045786
80;31,1;0,03419611
90;31,1;0,031346434
100;31,1;0,028496758
110;31,1;0,025647083
120;31,1;0,022797407
130;31,1;0,019947731
140;31,1;0,017098055
150;31,1;0,014248379
160;31,1;0,011398703
170;31,1;0,008549028
180;31,1;0,005699352
190;31,1;0,002849676
200;31,1;0
0;31,2;0,055369355
10;31,2;0,052600887
20;31,2;0,049832419
30;31,2;0,047063952
40;31,2;0,044295484
50;31,2;0,041527016
60;31,2;0,038758548
70;31,2;0,035990081
80;31,2;0,033221613
90;31,2;0,030453145
100;31,2;0,027684677
110;31,2;0,02491621
120;31,2;0,022147742
130;31,2;0,019379274
140;31,2;0,016610806
150;31,2;0,013842339
160;31,2;0,011073871
170;31,2;0,008305403
180;31,2;0,005536935
190;31,2;0,002768468
200;31,2;0
0;31,3;0,053630103
10;31,3;0,050948598
20;31,3;0,048267093
30;31,3;0,045585588
40;31,3;0,042904082
50;31,3;0,040222577
60;31,3;0,037541072
70;31,3;0,034859567
80;31,3;0,032178062
90;31,3;0,029496557
100;31,3;0,026815052
110;31,3;0,024133546
120;31,3;0,021452041
130;31,3;0,018770536
140;31,3;0,016089031
150;31,3;0,013407526
160;31,3;0,010726021
170;31,3;0,008044515
180;31,3;0,00536301
190;31,3;0,002681505
200;31,3;0
0;31,4;0,051771088
10;31,4;0,049182534
20;31,4;0,046593979
30;31,4;0,044005425
40;31,4;0,041416871
50;31,4;0,038828316
60;31,4;0,036239762
70;31,4;0,033651207
80;31,4;0,031062653
90;31,4;0,028474098
100;31,4;0,025885544
110;31,4;0,02329699
120;31,4;0,020708435
130;31,4;0,018119881
140;31,4;0,015531326
150;31,4;0,012942772
160;31,4;0,010354218
170;31,4;0,007765663
180;31,4;0,005177109
190;31,4;0,002588554
200;31,4;0
0;31,5;0,049787477
10;31,5;0,047298104
20;31,5;0,04480873
30;31,5;0,042319356
40;31,5;0,039829982
50;31,5;0,037340608
60;31,5;0,034851234
70;31,5;0,03236186
80;31,5;0,029872486
90;31,5;0,027383113
100;31,5;0,024893739
110;31,5;0,022404365
120;31,5;0,019914991
130;31,5;0,017425617
140;31,5;0,014936243
150;31,5;0,012446869
160;31,5;0,009957495
170;31,5;0,007468122
180;31,5;0,004978748
190;31,5;0,002489374
200;31,5;0
0;31,6;0,047674273
10;31,6;0,04529056
20;31,6;0,042906846
30;31,6;0,040523132
40;31,6;0,038139419
50;31,6;0,035755705
60;31,6;0,033371991
70;31,6;0,030988278
80;31,6;0,028604564
90;31,6;0,02622085
100;31,6;0,023837137
110;31,6;0,021453423
120;31,6;0,019069709
130;31,6;0,016685996
140;31,6;0,014302282
150;31,6;0,011918568
160;31,6;0,009534855
170;31,6;0,007151141
180;31,6;0,004767427
190;31,6;0,002383714
200;31,6;0
0;31,7;0,045426309
10;31,7;0,043154993
20;31,7;0,040883678
30;31,7;0,038612363
40;31,7;0,036341047
50;31,7;0,034069732
60;31,7;0,031798416
70;31,7;0,029527101
80;31,7;0,027255785
90;31,7;0,02498447
100;31,7;0,022713154
110;31,7;0,020441839
120;31,7;0,018170524
130;31,7;0,015899208
140;31,7;0,013627893
150;31,7;0,011356577
160;31,7;0,009085262
170;31,7;0,006813946
180;31,7;0,004542631
190;31,7;0,002271315
200;31,7;0
0;31,8;0,043038242
10;31,8;0,04088633
20;31,8;0,038734418
30;31,8;0,036582505
40;31,8;0,034430593
50;31,8;0,032278681
60;31,8;0,030126769
70;31,8;0,027974857
80;31,8;0,025822945
90;31,8;0,023671033
100;31,8;0,021519121
110;31,8;0,019367209
120;31,8;0,017215297
130;31,8;0,015063385
140;31,8;0,012911473
150;31,8;0,01075956
160;31,8;0,008607648
170;31,8;0,006455736
180;31,8;0,004303824
190;31,8;0,002151912
200;31,8;0
0;31,9;0,040504549
10;31,9;0,038479322
20;31,9;0,036454094
30;31,9;0,034428867
40;31,9;0,032403639
50;31,9;0,030378412
60;31,9;0,028353184
70;31,9;0,026327957
80;31,9;0,02430273
90;31,9;0,022277502
100;31,9;0,020252275
110;31,9;0,018227047
120;31,9;0,01620182
130;31,9;0,014176592
140;31,9;0,012151365
150;31,9;0,010126137
160;31,9;0,00810091
170;31,9;0,006075682
180;31,9;0,004050455
190;31,9;0,002025227
200;31,9;0
0;32;0,037819522
10;32;0,035928546
20;32;0,03403757
30;32;0,032146594
40;32;0,030255618
50;32;0,028364642
60;32;0,026473666
70;32;0,02458269
80;32;0,022691713
90;32;0,020800737
100;32;0,018909761
110;32;0,017018785
120;32;0,015127809
130;32;0,013236833
140;32;0,011345857
150;32;0,009454881
160;32;0,007563904
170;32;0,005672928
180;32;0,003781952
190;32;0,001890976
200;32;0
0;32,1;0,034977261
10;32,1;0,033228397
20;32,1;0,031479534
30;32,1;0,029730671
40;32,1;0,027981808
50;32,1;0,026232945
60;32,1;0,024484082
70;32,1;0,022735219
80;32,1;0,020986356
90;32,1;0,019237493
100;32,1;0,01748863
110;32,1;0,015739767
120;32,1;0,013990904
130;32,1;0,012242041
140;32,1;0,010493178
150;32,1;0,008744315
160;32,1;0,006995452
170;32,1;0,005246589
180;32,1;0,003497726
190;32,1;0,001748863
200;32,1;0
0;32,2;0,031971665
10;32,2;0,030373081
20;32,2;0,028774498
30;32,2;0,027175915
40;32,2;0,025577332
50;32,2;0,023978748
60;32,2;0,022380165
70;32,2;0,020781582
80;32,2;0,019182999
90;32,2;0,017584416
100;32,2;0,015985832
110;32,2;0,014387249
120;32,2;0,012788666
130;32,2;0,011190083
140;32,2;0,009591499
150;32,2;0,007992916
160;32,2;0,006394333
170;32,2;0,00479575
180;32,2;0,003197166
190;32,2;0,001598583
200;32,2;0
0;32,3;0,028796432
10;32,3;0,02735661
20;32,3;0,025916789
30;32,3;0,024476967
40;32,3;0,023037146
50;32,3;0,021597324
60;32,3;0,020157502
70;32,3;0,018717681
80;32,3;0,017277859
90;32,3;0,015838038
100;32,3;0,014398216
110;32,3;0,012958394
120;32,3;0,011518573
130;32,3;0,010078751
140;32,3;0,00863893
150;32,3;0,007199108
160;32,3;0,005759286
170;32,3;0,004319465
180;32,3;0,002879643
190;32,3;0,001439822
200;32,3;0
0;32,4;0,02544505
10;32,4;0,024172797
20;32,4;0,022900545
30;32,4;0,021628292
40;32,4;0,02035604
50;32,4;0,019083787
60;32,4;0,017811535
70;32,4;0,016539282
80;32,4;0,01526703
90;32,4;0,013994777
100;32,4;0,012722525
110;32,4;0,011450272
120;32,4;0,01017802
130;32,4;0,008905767
140;32,4;0,007633515
150;32,4;0,006361262
160;32,4;0,00508901
170;32,4;0,003816757
180;32,4;0,002544505
190;32,4;0,001272252
200;32,4;0
0;32,5;0,021910788
10;32,5;0,020815248
20;32,5;0,019719709
30;32,5;0,018624169
40;32,5;0,01752863
50;32,5;0,016433091
60;32,5;0,015337551
70;32,5;0,014242012
80;32,5;0,013146473
90;32,5;0,012050933
100;32,5;0,010955394
110;32,5;0,009859854
120;32,5;0,008764315
130;32,5;0,007668776
140;32,5;0,006573236
150;32,5;0,005477697
160;32,5;0,004382158
170;32,5;0,003286618
180;32,5;0,002191079
190;32,5;0,001095539
200;32,5;0
0;32,6;0,018186692
10;32,6;0,017277357
20;32,6;0,016368023
30;32,6;0,015458688
40;32,6;0,014549354
50;32,6;0,013640019
60;32,6;0,012730684
70;32,6;0,01182135
80;32,6;0,010912015
90;32,6;0,010002681
100;32,6;0,009093346
110;32,6;0,008184011
120;32,6;0,007274677
130;32,6;0,006365342
140;32,6;0,005456008
150;32,6;0,004546673
160;32,6;0,003637338
170;32,6;0,002728004
180;32,6;0,001818669
190;32,6;0,000909335
200;32,6;0
0;32,7;0,014265579
10;32,7;0,0135523
20;32,7;0,012839021
30;32,7;0,012125742
40;32,7;0,011412463
50;32,7;0,010699184
60;32,7;0,009985906
70;32,7;0,009272627
80;32,7;0,008559348
90;32,7;0,007846069
100;32,7;0,00713279
110;32,7;0,006419511
120;32,7;0,005706232
130;32,7;0,004992953
140;32,7;0,004279674
150;32,7;0,003566395
160;32,7;0,002853116
170;32,7;0,002139837
180;32,7;0,001426558
190;32,7;0,000713279
200;32,7;0
0;32,8;0,010140028
10;32,8;0,009633026
20;32,8;0,009126025
30;32,8;0,008619024
40;32,8;0,008112022
50;32,8;0,007605021
60;32,8;0,007098019
70;32,8;0,006591018
80;32,8;0,006084017
90;32,8;0,005577015
100;32,8;0,005070014
110;32,8;0,004563013
120;32,8;0,004056011
130;32,8;0,00354901
140;32,8;0,003042008
150;32,8;0,002535007
160;32,8;0,002028006
170;32,8;0,001521004
180;32,8;0,001014003
190;32,8;0,000507001
200;32,8;0
0;32,9;0,005802371
10;32,9;0,005512253
20;32,9;0,005222134
30;32,9;0,004932016
40;32,9;0,004641897
50;32,9;0,004351779
60;32,9;0,00406166
70;32,9;0,003771541
80;32,9;0,003481423
90;32,9;0,003191304
100;32,9;0,002901186
110;32,9;0,002611067
120;32,9;0,002320949
130;32,9;0,00203083
140;32,9;0,001740711
150;32,9;0,001450593
160;32,9;0,001160474
170;32,9;0,000870356
180;32,9;0,000580237
190;32,9;0,000290119
200;32,9;0
0;33;0,001244691
10;33;0,001182457
20;33;0,001120222
30;33;0,001057988
40;33;0,000995753
50;33;0,000933519
60;33;0,000871284
70;33;0,000809049
80;33;0,000746815
90;33;0,00068458
100;33;0,000622346
110;33;0,000560111
120;33;0,000497877
130;33;0,000435642
140;33;0,000373407
150;33;0,000311173
160;33;0,000248938
170;33;0,000186704
180;33;0,000124469
190;33;6,22E-05
200;33;0
