ShellLength;Temperature;G
40;27,7;0,064585911
50;27,7;0,060549291
60;27,7;0,056512672
70;27,7;0,052476053
80;27,7;0,048439433
90;27,7;0,044402814
100;27,7;0,040366194
110;27,7;0,036329575
120;27,7;0,032292955
130;27,7;0,028256336
140;27,7;0,024219717
150;27,7;0,020183097
160;27,7;0,016146478
170;27,7;0,012109858
180;27,7;0,008073239
190;27,7;0,004036619
200;27,7;0
0;27,8;0,081179852
10;27,8;0,07712086
20;27,8;0,073061867
30;27,8;0,069002874
40;27,8;0,064943882
50;27,8;0,060884889
60;27,8;0,056825897
70;27,8;0,052766904
80;27,8;0,048707911
90;27,8;0,044648919
100;27,8;0,040589926
110;27,8;0,036530934
120;27,8;0,032471941
130;27,8;0,028412948
140;27,8;0,024353956
150;27,8;0,020294963
160;27,8;0,01623597
170;27,8;0,012176978
180;27,8;0,008117985
190;27,8;0,004058993
200;27,8;0
0;27,9;0,081599692
10;27,9;0,077519707
20;27,9;0,073439723
30;27,9;0,069359738
40;27,9;0,065279754
50;27,9;0,061199769
60;27,9;0,057119784
70;27,9;0,0530398
80;27,9;0,048959815
90;27,9;0,044879831
100;27,9;0,040799846
110;27,9;0,036719861
120;27,9;0,032639877
130;27,9;0,028559892
140;27,9;0,024479908
150;27,9;0,020399923
160;27,9;0,016319938
170;27,9;0,012239954
180;27,9;0,008159969
190;27,9;0,004079985
200;27,9;0
0;28;0,081990272
10;28;0,077890759
20;28;0,073791245
30;28;0,069691732
40;28;0,065592218
50;28;0,061492704
60;28;0,057393191
70;28;0,053293677
80;28;0,049194163
90;28;0,04509465
100;28;0,040995136
110;28;0,036895623
120;28;0,032796109
130;28;0,028696595
140;28;0,024597082
150;28;0,020497568
160;28;0,016398054
170;28;0,012298541
180;28;0,008199027
190;28;0,004099514
200;28;0
0;28,1;0,082349894
10;28,1;0,0782324
20;28,1;0,074114905
30;28,1;0,06999741
40;28,1;0,065879915
50;28,1;0,061762421
60;28,1;0,057644926
70;28,1;0,053527431
80;28,1;0,049409937
90;28,1;0,045292442
100;28,1;0,041174947
110;28,1;0,037057452
120;28,1;0,032939958
130;28,1;0,028822463
140;28,1;0,024704968
150;28,1;0,020587474
160;28,1;0,016469979
170;28,1;0,012352484
180;28,1;0,008234989
190;28,1;0,004117495
200;28,1;0
0;28,2;0,082676793
10;28,2;0,078542953
20;28,2;0,074409114
30;28,2;0,070275274
40;28,2;0,066141435
50;28,2;0,062007595
60;28,2;0,057873755
70;28,2;0,053739916
80;28,2;0,049606076
90;28,2;0,045472236
100;28,2;0,041338397
110;28,2;0,037204557
120;28,2;0,033070717
130;28,2;0,028936878
140;28,2;0,024803038
150;28,2;0,020669198
160;28,2;0,016535359
170;28,2;0,012401519
180;28,2;0,008267679
190;28,2;0,00413384
200;28,2;0
0;28,3;0,082969136
10;28,3;0,078820679
20;28,3;0,074672222
30;28,3;0,070523766
40;28,3;0,066375309
50;28,3;0,062226852
60;28,3;0,058078395
70;28,3;0,053929938
80;28,3;0,049781482
90;28,3;0,045633025
100;28,3;0,041484568
110;28,3;0,037336111
120;28,3;0,033187654
130;28,3;0,029039198
140;28,3;0,024890741
150;28,3;0,020742284
160;28,3;0,016593827
170;28,3;0,01244537
180;28,3;0,008296914
190;28,3;0,004148457
200;28,3;0
0;28,4;0,08322502
10;28,4;0,079063769
20;28,4;0,074902518
30;28,4;0,070741267
40;28,4;0,066580016
50;28,4;0,062418765
60;28,4;0,058257514
70;28,4;0,054096263
80;28,4;0,049935012
90;28,4;0,045773761
100;28,4;0,04161251
110;28,4;0,037451259
120;28,4;0,033290008
130;28,4;0,029128757
140;28,4;0,024967506
150;28,4;0,020806255
160;28,4;0,016645004
170;28,4;0,012483753
180;28,4;0,008322502
190;28,4;0,004161251
200;28,4;0
0;28,5;0,08344247
10;28,5;0,079270346
20;28,5;0,075098223
30;28,5;0,070926099
40;28,5;0,066753976
50;28,5;0,062581852
60;28,5;0,058409729
70;28,5;0,054237605
80;28,5;0,050065482
90;28,5;0,045893358
100;28,5;0,041721235
110;28,5;0,037549111
120;28,5;0,033376988
130;28,5;0,029204864
140;28,5;0,025032741
150;28,5;0,020860617
160;28,5;0,016688494
170;28,5;0,01251637
180;28,5;0,008344247
190;28,5;0,004172123
200;28,5;0
0;28,6;0,083619435
10;28,6;0,079438463
20;28,6;0,075257491
30;28,6;0,07107652
40;28,6;0,066895548
50;28,6;0,062714576
60;28,6;0,058533604
70;28,6;0,054352633
80;28,6;0,050171661
90;28,6;0,045990689
100;28,6;0,041809717
110;28,6;0,037628746
120;28,6;0,033447774
130;28,6;0,029266802
140;28,6;0,02508583
150;28,6;0,020904859
160;28,6;0,016723887
170;28,6;0,012542915
180;28,6;0,008361943
190;28,6;0,004180972
200;28,6;0
0;28,7;0,083753788
10;28,7;0,079566098
20;28,7;0,075378409
30;28,7;0,07119072
40;28,7;0,06700303
50;28,7;0,062815341
60;28,7;0,058627651
70;28,7;0,054439962
80;28,7;0,050252273
90;28,7;0,046064583
100;28,7;0,041876894
110;28,7;0,037689204
120;28,7;0,033501515
130;28,7;0,029313826
140;28,7;0,025126136
150;28,7;0,020938447
160;28,7;0,016750758
170;28,7;0,012563068
180;28,7;0,008375379
190;28,7;0,004187689
200;28,7;0
0;28,8;0,08384332
10;28,8;0,079651154
20;28,8;0,075458988
30;28,8;0,071266822
40;28,8;0,067074656
50;28,8;0,06288249
60;28,8;0,058690324
70;28,8;0,054498158
80;28,8;0,050305992
90;28,8;0,046113826
100;28,8;0,04192166
110;28,8;0,037729494
120;28,8;0,033537328
130;28,8;0,029345162
140;28,8;0,025152996
150;28,8;0,02096083
160;28,8;0,016768664
170;28,8;0,012576498
180;28,8;0,008384332
190;28,8;0,004192166
200;28,8;0
0;28,9;0,083885742
10;28,9;0,079691455
20;28,9;0,075497168
30;28,9;0,071302881
40;28,9;0,067108594
50;28,9;0,062914307
60;28,9;0,05872002
70;28,9;0,054525733
80;28,9;0,050331445
90;28,9;0,046137158
100;28,9;0,041942871
110;28,9;0,037748584
120;28,9;0,033554297
130;28,9;0,02936001
140;28,9;0,025165723
150;28,9;0,020971436
160;28,9;0,016777148
170;28,9;0,012582861
180;28,9;0,008388574
190;28,9;0,004194287
200;28,9;0
0;29;0,083878679
10;29;0,079684745
20;29;0,075490811
30;29;0,071296877
40;29;0,067102943
50;29;0,062909009
60;29;0,058715075
70;29;0,054521141
80;29;0,050327207
90;29;0,046133273
100;29;0,041939339
110;29;0,037745405
120;29;0,033551471
130;29;0,029357537
140;29;0,025163604
150;29;0,02096967
160;29;0,016775736
170;29;0,012581802
180;29;0,008387868
190;29;0,004193934
200;29;0
0;29,1;0,083819665
10;29,1;0,079628681
20;29,1;0,075437698
30;29,1;0,071246715
40;29,1;0,067055732
50;29,1;0,062864749
60;29,1;0,058673765
70;29,1;0,054482782
80;29,1;0,050291799
90;29,1;0,046100816
100;29,1;0,041909832
110;29,1;0,037718849
120;29,1;0,033527866
130;29,1;0,029336883
140;29,1;0,025145899
150;29,1;0,020954916
160;29,1;0,016763933
170;29,1;0,01257295
180;29,1;0,008381966
190;29,1;0,004190983
200;29,1;0
0;29,2;0,083706146
10;29,2;0,079520839
20;29,2;0,075335532
30;29,2;0,071150224
40;29,2;0,066964917
50;29,2;0,06277961
60;29,2;0,058594302
70;29,2;0,054408995
80;29,2;0,050223688
90;29,2;0,04603838
100;29,2;0,041853073
110;29,2;0,037667766
120;29,2;0,033482459
130;29,2;0,029297151
140;29,2;0,025111844
150;29,2;0,020926537
160;29,2;0,016741229
170;29,2;0,012555922
180;29,2;0,008370615
190;29,2;0,004185307
200;29,2;0
0;29,3;0,083535475
10;29,3;0,079358701
20;29,3;0,075181927
30;29,3;0,071005153
40;29,3;0,06682838
50;29,3;0,062651606
60;29,3;0,058474832
70;29,3;0,054298058
80;29,3;0,050121285
90;29,3;0,045944511
100;29,3;0,041767737
110;29,3;0,037590964
120;29,3;0,03341419
130;29,3;0,029237416
140;29,3;0,025060642
150;29,3;0,020883869
160;29,3;0,016707095
170;29,3;0,012530321
180;29,3;0,008353547
190;29,3;0,004176774
200;29,3;0
0;29,4;0,083304904
10;29,4;0,079139659
20;29,4;0,074974413
30;29,4;0,070809168
40;29,4;0,066643923
50;29,4;0,062478678
60;29,4;0,058313433
70;29,4;0,054148187
80;29,4;0,049982942
90;29,4;0,045817697
100;29,4;0,041652452
110;29,4;0,037487207
120;29,4;0,033321962
130;29,4;0,029156716
140;29,4;0,024991471
150;29,4;0,020826226
160;29,4;0,016660981
170;29,4;0,012495736
180;29,4;0,00833049
190;29,4;0,004165245
200;29,4;0
0;29,5;0,083011588
10;29,5;0,078861009
20;29,5;0,074710429
30;29,5;0,07055985
40;29,5;0,06640927
50;29,5;0,062258691
60;29,5;0,058108112
70;29,5;0,053957532
80;29,5;0,049806953
90;29,5;0,045656373
100;29,5;0,041505794
110;29,5;0,037355215
120;29,5;0,033204635
130;29,5;0,029054056
140;29,5;0,024903476
150;29,5;0,020752897
160;29,5;0,016602318
170;29,5;0,012451738
180;29,5;0,008301159
190;29,5;0,004150579
200;29,5;0
0;29,6;0,082652578
10;29,6;0,078519949
20;29,6;0,07438732
30;29,6;0,070254691
40;29,6;0,066122062
50;29,6;0,061989433
60;29,6;0,057856804
70;29,6;0,053724176
80;29,6;0,049591547
90;29,6;0,045458918
100;29,6;0,041326289
110;29,6;0,03719366
120;29,6;0,033061031
130;29,6;0,028928402
140;29,6;0,024795773
150;29,6;0,020663144
160;29,6;0,016530516
170;29,6;0,012397887
180;29,6;0,008265258
190;29,6;0,004132629
200;29,6;0
0;29,7;0,082224817
10;29,7;0,078113576
20;29,7;0,074002335
30;29,7;0,069891095
40;29,7;0,065779854
50;29,7;0,061668613
60;29,7;0,057557372
70;29,7;0,053446131
80;29,7;0,04933489
90;29,7;0,045223649
100;29,7;0,041112409
110;29,7;0,037001168
120;29,7;0,032889927
130;29,7;0,028778686
140;29,7;0,024667445
150;29,7;0,020556204
160;29,7;0,016444963
170;29,7;0,012333723
180;29,7;0,008222482
190;29,7;0,004111241
200;29,7;0
0;29,8;0,081725139
10;29,8;0,077638882
20;29,8;0,073552625
30;29,8;0,069466369
40;29,8;0,065380112
50;29,8;0,061293855
60;29,8;0,057207598
70;29,8;0,053121341
80;29,8;0,049035084
90;29,8;0,044948827
100;29,8;0,04086257
110;29,8;0,036776313
120;29,8;0,032690056
130;29,8;0,028603799
140;29,8;0,024517542
150;29,8;0,020431285
160;29,8;0,016345028
170;29,8;0,012258771
180;29,8;0,008172514
190;29,8;0,004086257
200;29,8;0
0;29,9;0,081150265
10;29,9;0,077092751
20;29,9;0,073035238
30;29,9;0,068977725
40;29,9;0,064920212
50;29,9;0,060862699
60;29,9;0,056805185
70;29,9;0,052747672
80;29,9;0,048690159
90;29,9;0,044632646
100;29,9;0,040575132
110;29,9;0,036517619
120;29,9;0,032460106
130;29,9;0,028402593
140;29,9;0,024345079
150;29,9;0,020287566
160;29,9;0,016230053
170;29,9;0,01217254
180;29,9;0,008115026
190;29,9;0,004057513
200;29,9;0
0;30;0,080496795
10;30;0,076471955
20;30;0,072447116
30;30;0,068422276
40;30;0,064397436
50;30;0,060372596
60;30;0,056347757
70;30;0,052322917
80;30;0,048298077
90;30;0,044273237
100;30;0,040248398
110;30;0,036223558
120;30;0,032198718
130;30;0,028173878
140;30;0,024149039
150;30;0,020124199
160;30;0,016099359
170;30;0,012074519
180;30;0,00804968
190;30;0,00402484
200;30;0
0;30,1;0,079761212
10;30,1;0,075773151
20;30,1;0,071785091
30;30,1;0,06779703
40;30,1;0,06380897
50;30,1;0,059820909
60;30,1;0,055832848
70;30,1;0,051844788
80;30,1;0,047856727
90;30,1;0,043868667
100;30,1;0,039880606
110;30,1;0,035892545
120;30,1;0,031904485
130;30,1;0,027916424
140;30,1;0,023928364
150;30,1;0,019940303
160;30,1;0,015952242
170;30,1;0,011964182
180;30,1;0,007976121
190;30,1;0,003988061
200;30,1;0
0;30,2;0,078939871
10;30,2;0,074992877
20;30,2;0,071045884
30;30,2;0,06709889
40;30,2;0,063151897
50;30,2;0,059204903
60;30,2;0,05525791
70;30,2;0,051310916
80;30,2;0,047363923
90;30,2;0,043416929
100;30,2;0,039469936
110;30,2;0,035522942
120;30,2;0,031575948
130;30,2;0,027628955
140;30,2;0,023681961
150;30,2;0,019734968
160;30,2;0,015787974
170;30,2;0,011840981
180;30,2;0,007893987
190;30,2;0,003946994
200;30,2;0
0;30,3;0,078028999
10;30,3;0,074127549
20;30,3;0,070226099
30;30,3;0,066324649
40;30,3;0,062423199
50;30,3;0,058521749
60;30,3;0,054620299
70;30,3;0,05071885
80;30,3;0,0468174
90;30,3;0,04291595
100;30,3;0,0390145
110;30,3;0,03511305
120;30,3;0,0312116
130;30,3;0,02731015
140;30,3;0,0234087
150;30,3;0,01950725
160;30,3;0,0156058
170;30,3;0,01170435
180;30,3;0,0078029
190;30,3;0,00390145
200;30,3;0
0;30,4;0,07702469
10;30,4;0,073173456
20;30,4;0,069322221
30;30,4;0,065470987
40;30,4;0,061619752
50;30,4;0,057768518
60;30,4;0,053917283
70;30,4;0,050066049
80;30,4;0,046214814
90;30,4;0,04236358
100;30,4;0,038512345
110;30,4;0,034661111
120;30,4;0,030809876
130;30,4;0,026958642
140;30,4;0,023107407
150;30,4;0,019256173
160;30,4;0,015404938
170;30,4;0,011553704
180;30,4;0,007702469
190;30,4;0,003851235
200;30,4;0
0;30,5;0,0759229
10;30,5;0,072126755
20;30,5;0,06833061
30;30,5;0,064534465
40;30,5;0,06073832
50;30,5;0,056942175
60;30,5;0,05314603
70;30,5;0,049349885
80;30,5;0,04555374
90;30,5;0,041757595
100;30,5;0,03796145
110;30,5;0,034165305
120;30,5;0,03036916
130;30,5;0,026573015
140;30,5;0,02277687
150;30,5;0,018980725
160;30,5;0,01518458
170;30,5;0,011388435
180;30,5;0,00759229
190;30,5;0,003796145
200;30,5;0
0;30,6;0,074719443
10;30,6;0,070983471
20;30,6;0,067247499
30;30,6;0,063511526
40;30,6;0,059775554
50;30,6;0,056039582
60;30,6;0,05230361
70;30,6;0,048567638
80;30,6;0,044831666
90;30,6;0,041095694
100;30,6;0,037359721
110;30,6;0,033623749
120;30,6;0,029887777
130;30,6;0,026151805
140;30,6;0,022415833
150;30,6;0,018679861
160;30,6;0,014943889
170;30,6;0,011207916
180;30,6;0,007471944
190;30,6;0,003735972
200;30,6;0
0;30,7;0,073409986
10;30,7;0,069739487
20;30,7;0,066068988
30;30,7;0,062398488
40;30,7;0,058727989
50;30,7;0,05505749
60;30,7;0,05138699
70;30,7;0,047716491
80;30,7;0,044045992
90;30,7;0,040375492
100;30,7;0,036704993
110;30,7;0,033034494
120;30,7;0,029363995
130;30,7;0,025693495
140;30,7;0,022022996
150;30,7;0,018352497
160;30,7;0,014681997
170;30,7;0,011011498
180;30,7;0,007340999
190;30,7;0,003670499
200;30,7;0
0;30,8;0,071990047
10;30,8;0,068390545
20;30,8;0,064791043
30;30,8;0,06119154
40;30,8;0,057592038
50;30,8;0,053992535
60;30,8;0,050393033
70;30,8;0,046793531
80;30,8;0,043194028
90;30,8;0,039594526
100;30,8;0,035995024
110;30,8;0,032395521
120;30,8;0,028796019
130;30,8;0,025196517
140;30,8;0,021597014
150;30,8;0,017997512
160;30,8;0,014398009
170;30,8;0,010798507
180;30,8;0,007199005
190;30,8;0,003599502
200;30,8;0
0;30,9;0,070454987
10;30,9;0,066932237
20;30,9;0,063409488
30;30,9;0,059886739
40;30,9;0,056363989
50;30,9;0,05284124
60;30,9;0,049318491
70;30,9;0,045795741
80;30,9;0,042272992
90;30,9;0,038750243
100;30,9;0,035227493
110;30,9;0,031704744
120;30,9;0,028181995
130;30,9;0,024659245
140;30,9;0,021136496
150;30,9;0,017613747
160;30,9;0,014090997
170;30,9;0,010568248
180;30,9;0,007045499
190;30,9;0,003522749
200;30,9;0
0;31;0,068800005
10;31;0,065360004
20;31;0,061920004
30;31;0,058480004
40;31;0,055040004
50;31;0,051600003
60;31;0,048160003
70;31;0,044720003
80;31;0,041280003
90;31;0,037840002
100;31;0,034400002
110;31;0,030960002
120;31;0,027520002
130;31;0,024080002
140;31;0,020640001
150;31;0,017200001
160;31;0,013760001
170;31;0,010320001
180;31;0,00688
190;31;0,00344
200;31;0
0;31,1;0,067020135
10;31,1;0,063669128
20;31,1;0,060318122
30;31,1;0,056967115
40;31,1;0,053616108
50;31,1;0,050265101
60;31,1;0,046914095
70;31,1;0,043563088
80;31,1;0,040212081
90;31,1;0,036861074
100;31,1;0,033510068
110;31,1;0,030159061
120;31,1;0,026808054
130;31,1;0,023457047
140;31,1;0,020106041
150;31,1;0,016755034
160;31,1;0,013404027
170;31,1;0,01005302
180;31,1;0,006702014
190;31,1;0,003351007
200;31,1;0
0;31,2;0,065110242
10;31,2;0,06185473
20;31,2;0,058599218
30;31,2;0,055343705
40;31,2;0,052088193
50;31,2;0,048832681
60;31,2;0,045577169
70;31,2;0,042321657
80;31,2;0,039066145
90;31,2;0,035810633
100;31,2;0,032555121
110;31,2;0,029299609
120;31,2;0,026044097
130;31,2;0,022788585
140;31,2;0,019533073
150;31,2;0,01627756
160;31,2;0,013022048
170;31,2;0,009766536
180;31,2;0,006511024
190;31,2;0,003255512
200;31,2;0
0;31,3;0,063065011
10;31,3;0,05991176
20;31,3;0,05675851
30;31,3;0,053605259
40;31,3;0,050452009
50;31,3;0,047298758
60;31,3;0,044145508
70;31,3;0,040992257
80;31,3;0,037839007
90;31,3;0,034685756
100;31,3;0,031532505
110;31,3;0,028379255
120;31,3;0,025226004
130;31,3;0,022072754
140;31,3;0,018919503
150;31,3;0,015766253
160;31,3;0,012613002
170;31,3;0,009459752
180;31,3;0,006306501
190;31,3;0,003153251
200;31,3;0
0;31,4;0,060878948
10;31,4;0,057835
20;31,4;0,054791053
30;31,4;0,051747106
40;31,4;0,048703158
50;31,4;0,045659211
60;31,4;0,042615263
70;31,4;0,039571316
80;31,4;0,036527369
90;31,4;0,033483421
100;31,4;0,030439474
110;31,4;0,027395526
120;31,4;0,024351579
130;31,4;0,021307632
140;31,4;0,018263684
150;31,4;0,015219737
160;31,4;0,01217579
170;31,4;0,009131842
180;31,4;0,006087895
190;31,4;0,003043947
200;31,4;0
0;31,5;0,058546369
10;31,5;0,055619051
20;31,5;0,052691732
30;31,5;0,049764414
40;31,5;0,046837095
50;31,5;0,043909777
60;31,5;0,040982458
70;31,5;0,03805514
80;31,5;0,035127821
90;31,5;0,032200503
100;31,5;0,029273184
110;31,5;0,026345866
120;31,5;0,023418548
130;31,5;0,020491229
140;31,5;0,017563911
150;31,5;0,014636592
160;31,5;0,011709274
170;31,5;0,008781955
180;31,5;0,005854637
190;31,5;0,002927318
200;31,5;0
0;31,6;0,056061398
10;31,6;0,053258328
20;31,6;0,050455258
30;31,6;0,047652189
40;31,6;0,044849119
50;31,6;0,042046049
60;31,6;0,039242979
70;31,6;0,036439909
80;31,6;0,033636839
90;31,6;0,030833769
100;31,6;0,028030699
110;31,6;0,025227629
120;31,6;0,022424559
130;31,6;0,019621489
140;31,6;0,016818419
150;31,6;0,01401535
160;31,6;0,01121228
170;31,6;0,00840921
180;31,6;0,00560614
190;31,6;0,00280307
200;31,6;0
0;31,7;0,053417959
10;31,7;0,050747061
20;31,7;0,048076163
30;31,7;0,045405265
40;31,7;0,042734367
50;31,7;0,040063469
60;31,7;0,037392572
70;31,7;0,034721674
80;31,7;0,032050776
90;31,7;0,029379878
100;31,7;0,02670898
110;31,7;0,024038082
120;31,7;0,021367184
130;31,7;0,018696286
140;31,7;0,016025388
150;31,7;0,01335449
160;31,7;0,010683592
170;31,7;0,008012694
180;31,7;0,005341796
190;31,7;0,002670898
200;31,7;0
0;31,8;0,05060977
10;31,8;0,048079282
20;31,8;0,045548793
30;31,8;0,043018305
40;31,8;0,040487816
50;31,8;0,037957328
60;31,8;0,035426839
70;31,8;0,032896351
80;31,8;0,030365862
90;31,8;0,027835374
100;31,8;0,025304885
110;31,8;0,022774397
120;31,8;0,020243908
130;31,8;0,01771342
140;31,8;0,015182931
150;31,8;0,012652443
160;31,8;0,010121954
170;31,8;0,007591466
180;31,8;0,005060977
190;31,8;0,002530489
200;31,8;0
0;31,9;0,047630336
10;31,9;0,045248819
20;31,9;0,042867303
30;31,9;0,040485786
40;31,9;0,038104269
50;31,9;0,035722752
60;31,9;0,033341235
70;31,9;0,030959719
80;31,9;0,028578202
90;31,9;0,026196685
100;31,9;0,023815168
110;31,9;0,021433651
120;31,9;0,019052134
130;31,9;0,016670618
140;31,9;0,014289101
150;31,9;0,011907584
160;31,9;0,009526067
170;31,9;0,00714455
180;31,9;0,004763034
190;31,9;0,002381517
200;31,9;0
0;32;0,044472944
10;32;0,042249297
20;32;0,04002565
30;32;0,037802003
40;32;0,035578356
50;32;0,033354708
60;32;0,031131061
70;32;0,028907414
80;32;0,026683767
90;32;0,024460119
100;32;0,022236472
110;32;0,020012825
120;32;0,017789178
130;32;0,015565531
140;32;0,013341883
150;32;0,011118236
160;32;0,008894589
170;32;0,006670942
180;32;0,004447294
190;32;0,002223647
200;32;0
0;32,1;0,041130656
10;32,1;0,039074123
20;32,1;0,03701759
30;32,1;0,034961058
40;32,1;0,032904525
50;32,1;0,030847992
60;32,1;0,028791459
70;32,1;0,026734926
80;32,1;0,024678394
90;32,1;0,022621861
100;32,1;0,020565328
110;32,1;0,018508795
120;32,1;0,016452262
130;32,1;0,01439573
140;32,1;0,012339197
150;32,1;0,010282664
160;32,1;0,008226131
170;32,1;0,006169598
180;32,1;0,004113066
190;32,1;0,002056533
200;32,1;0
0;32,2;0,037596299
10;32,2;0,035716484
20;32,2;0,033836669
30;32,2;0,031956854
40;32,2;0,030077039
50;32,2;0,028197224
60;32,2;0,026317409
70;32,2;0,024437594
80;32,2;0,022557779
90;32,2;0,020677964
100;32,2;0,018798149
110;32,2;0,016918334
120;32,2;0,01503852
130;32,2;0,013158705
140;32,2;0,01127889
150;32,2;0,009399075
160;32,2;0,00751926
170;32,2;0,005639445
180;32,2;0,00375963
190;32,2;0,001879815
200;32,2;0
0;32,3;0,033862462
10;32,3;0,032169338
20;32,3;0,030476215
30;32,3;0,028783092
40;32,3;0,027089969
50;32,3;0,025396846
60;32,3;0,023703723
70;32,3;0,0220106
80;32,3;0,020317477
90;32,3;0,018624354
100;32,3;0,016931231
110;32,3;0,015238108
120;32,3;0,013544985
130;32,3;0,011851862
140;32,3;0,010158738
150;32,3;0,008465615
160;32,3;0,006772492
170;32,3;0,005079369
180;32,3;0,003386246
190;32,3;0,001693123
200;32,3;0
0;32,4;0,029921485
10;32,4;0,028425411
20;32,4;0,026929337
30;32,4;0,025433262
40;32,4;0,023937188
50;32,4;0,022441114
60;32,4;0,02094504
70;32,4;0,019448965
80;32,4;0,017952891
90;32,4;0,016456817
100;32,4;0,014960743
110;32,4;0,013464668
120;32,4;0,011968594
130;32,4;0,01047252
140;32,4;0,008976446
150;32,4;0,007480371
160;32,4;0,005984297
170;32,4;0,004488223
180;32,4;0,002992149
190;32,4;0,001496074
200;32,4;0
0;32,5;0,025765456
10;32,5;0,024477183
20;32,5;0,02318891
30;32,5;0,021900637
40;32,5;0,020612365
50;32,5;0,019324092
60;32,5;0,018035819
70;32,5;0,016747546
80;32,5;0,015459274
90;32,5;0,014171001
100;32,5;0,012882728
110;32,5;0,011594455
120;32,5;0,010306182
130;32,5;0,00901791
140;32,5;0,007729637
150;32,5;0,006441364
160;32,5;0,005153091
170;32,5;0,003864818
180;32,5;0,002576546
190;32,5;0,001288273
200;32,5;0
0;32,6;0,021386197
10;32,6;0,020316887
20;32,6;0,019247577
30;32,6;0,018178267
40;32,6;0,017108957
50;32,6;0,016039647
60;32,6;0,014970338
70;32,6;0,013901028
80;32,6;0,012831718
90;32,6;0,011762408
100;32,6;0,010693098
110;32,6;0,009623788
120;32,6;0,008554479
130;32,6;0,007485169
140;32,6;0,006415859
150;32,6;0,005346549
160;32,6;0,004277239
170;32,6;0,003207929
180;32,6;0,00213862
190;32,6;0,00106931
200;32,6;0
0;32,7;0,01677526
10;32,7;0,015936497
20;32,7;0,015097734
30;32,7;0,014258971
40;32,7;0,013420208
50;32,7;0,012581445
60;32,7;0,011742682
70;32,7;0,010903919
80;32,7;0,010065156
90;32,7;0,009226393
100;32,7;0,00838763
110;32,7;0,007548867
120;32,7;0,006710104
130;32,7;0,005871341
140;32,7;0,005032578
150;32,7;0,004193815
160;32,7;0,003355052
170;32,7;0,002516289
180;32,7;0,001677526
190;32,7;0,000838763
200;32,7;0
0;32,8;0,011923918
10;32,8;0,011327722
20;32,8;0,010731526
30;32,8;0,010135331
40;32,8;0,009539135
50;32,8;0,008942939
60;32,8;0,008346743
70;32,8;0,007750547
80;32,8;0,007154351
90;32,8;0,006558155
100;32,8;0,005961959
110;32,8;0,005365763
120;32,8;0,004769567
130;32,8;0,004173371
140;32,8;0,003577175
150;32,8;0,00298098
160;32,8;0,002384784
170;32,8;0,001788588
180;32,8;0,001192392
190;32,8;0,000596196
200;32,8;0
0;32,9;0,006823157
10;32,9;0,006481999
20;32,9;0,006140841
30;32,9;0,005799683
40;32,9;0,005458526
50;32,9;0,005117368
60;32,9;0,00477621
70;32,9;0,004435052
80;32,9;0,004093894
90;32,9;0,003752736
100;32,9;0,003411579
110;32,9;0,003070421
120;32,9;0,002729263
130;32,9;0,002388105
140;32,9;0,002046947
150;32,9;0,001705789
160;32,9;0,001364631
170;32,9;0,001023474
180;32,9;0,000682316
190;32,9;0,000341158
200;32,9;0
0;33;0,001463664
10;33;0,001390481
20;33;0,001317298
30;33;0,001244115
40;33;0,001170932
50;33;0,001097748
60;33;0,001024565
70;33;0,000951382
80;33;0,000878199
90;33;0,000805015
100;33;0,000731832
110;33;0,000658649
120;33;0,000585466
130;33;0,000512283
140;33;0,000439099
150;33;0,000365916
160;33;0,000292733
170;33;0,00021955
180;33;0,000146366
190;33;7,32E-05
200;33;0
