,TEMP_predite_mean,TEMP_predite_CONF_lower,TEMP_predite_CONF_upper
1993-01-01,28.929245656285193,28.305110844146643,29.553380468423743
1993-01-02,28.746846486950222,28.122711674811672,29.370981299088772
1993-01-03,28.797520608071526,28.173385795932976,29.421655420210076
1993-01-04,28.57055998043278,27.94642516829423,29.19469479257133
1993-01-05,28.37636842967083,27.75223361753228,29.00050324180938
1993-01-06,28.43922841935182,27.81509360721327,29.06336323149037
1993-01-07,28.59120651351922,27.96707170138067,29.21534132565777
1993-01-08,28.666439247727336,28.042304435588786,29.290574059865886
1993-01-09,28.44206778394744,27.81793297180889,29.06620259608599
1993-01-10,28.399988209831942,27.775853397693393,29.024123021970492
1993-01-11,28.380856604900515,27.756721792761965,29.004991417039065
1993-01-12,28.540445082414323,27.916310270275773,29.164579894552872
1993-01-13,28.725264046260964,28.101129234122414,29.349398858399514
1993-01-14,28.83853822443925,28.2144034123007,29.4626730365778
1993-01-15,28.74018006487194,28.11604525273339,29.36431487701049
1993-01-16,28.587578757502722,27.963443945364173,29.211713569641272
1993-01-17,28.251870320533126,27.627735508394576,28.876005132671676
1993-01-18,28.848155407733838,28.224020595595288,29.472290219872388
1993-01-19,28.969989962306844,28.345855150168294,29.594124774445394
1993-01-20,28.75476605097255,28.130631238834,29.3789008631111
1993-01-21,28.686748079821825,28.062613267683275,29.310882891960375
1993-01-22,28.653282009950047,28.029147197811497,29.277416822088597
1993-01-23,28.844095347865565,28.219960535727015,29.468230160004115
1993-01-24,28.807608284316462,28.183473472177912,29.431743096455012
1993-01-25,28.65850320283972,28.03436839070117,29.28263801497827
1993-01-26,28.77045639519803,28.14632158305948,29.39459120733658
1993-01-27,28.885594135719046,28.261459323580496,29.509728947857596
1993-01-28,28.783344649595378,28.159209837456828,29.407479461733928
1993-01-29,28.674588687476227,28.050453875337677,29.298723499614777
1993-01-30,28.848046932169822,28.223912120031272,29.472181744308372
1993-01-31,28.697256201857083,28.073121389718533,29.321391013995633
1993-02-01,28.437312279641088,27.813177467502538,29.061447091779637
1993-02-02,27.832584233072865,27.208449420934315,28.456719045211415
1993-02-03,27.434752645041428,26.810617832902878,28.058887457179978
1993-02-04,27.266623574438345,26.642488762299795,27.890758386576895
1993-02-05,27.145143678872632,26.521008866734082,27.769278491011182
1993-02-06,26.646498728526428,26.022363916387878,27.270633540664978
