,TEMP_predite_mean,TEMP_predite_CONF_lower,TEMP_predite_CONF_upper
2000-12-29,28.483531075524116,26.74492904831092,30.222133102737313
2000-12-30,28.561164590967227,26.82256256375403,30.299766618180424
2000-12-31,28.398694878827133,26.660092851613935,30.13729690604033
2001-01-01,28.240002235431476,27.534952763043197,28.945051707819754
2001-01-02,28.513583661575492,27.808534189187213,29.21863313396377
2001-01-03,28.347186290481996,27.642136818093718,29.052235762870275
2001-01-04,28.388068017389234,27.683018545000955,29.093117489777512
2001-01-05,28.875905989637616,28.170856517249337,29.580955462025894
2001-01-06,29.17381587634128,28.468766403953,29.87886534872956
2001-01-07,29.502846669964963,28.797797197576685,30.207896142353242
2001-01-08,29.08892517095563,28.38387569856735,29.79397464334391
2001-01-09,29.105043124856582,28.399993652468304,29.81009259724486
2001-01-10,29.45561402981342,28.750564557425143,30.1606635022017
2001-01-11,29.492757963996407,28.78770849160813,30.197807436384686
2001-01-12,29.640433332562257,28.935383860173978,30.345482804950535
2001-01-13,29.889018322734326,29.183968850346048,30.594067795122605
2001-01-14,30.062794520764427,29.35774504837615,30.767843993152706
2001-01-15,29.708810166873103,29.003760694484825,30.413859639261382
2001-01-16,29.459576363827676,28.754526891439397,30.164625836215954
2001-01-17,29.32178080188695,28.61673132949867,30.026830274275227
2001-01-18,29.784345127441338,29.07929565505306,30.489394599829616
2001-01-19,29.884360994026025,29.179311521637747,30.589410466414304
2001-01-20,29.963387666736594,29.258338194348315,30.668437139124872
2001-01-21,29.65849806580069,28.95344859341241,30.363547538188968
2001-01-22,29.844739777425275,29.139690305036996,30.549789249813553
2001-01-23,29.50389071697143,28.79884124458315,30.20894018935971
2001-01-24,29.424742163605856,28.719692691217578,30.129791635994135
2001-01-25,29.163090163065604,28.458040690677326,29.868139635453883
2001-01-26,28.940403832491103,28.235354360102825,29.645453304879382
2001-01-27,28.915147707862136,28.210098235473858,29.620197180250415
2001-01-28,28.938213366898434,28.233163894510156,29.643262839286713
2001-01-29,29.063609434290516,28.358559961902237,29.768658906678795
2001-01-30,29.122006021551588,28.41695654916331,29.827055493939866
2001-01-31,29.009201221485615,28.304151749097336,29.714250693873893
2001-02-01,29.248147301822446,28.543097829434167,29.953196774210724
2001-02-02,29.449990952453337,28.74494148006506,30.155040424841616
2001-02-03,29.366556134901966,28.661506662513688,30.071605607290245
2001-02-04,29.54275149250338,28.837702020115103,30.24780096489166
2001-02-05,29.36666986223293,28.66162038984465,30.071719334621207
2001-02-06,29.387440231396482,28.682390759008204,30.09248970378476
2001-02-07,29.333977397969274,28.628927925580996,30.039026870357553
2001-02-08,29.166095440062445,28.461045967674167,29.871144912450724
2001-02-09,29.297462735982567,28.59241326359429,30.002512208370845
2001-02-10,29.652892756686228,28.94784328429795,30.357942229074506
2001-02-11,29.790550017527554,29.085500545139276,30.495599489915833
2001-02-12,29.317769062810186,28.612719590421907,30.022818535198464
2001-02-13,29.346455000009893,28.641405527621615,30.05150447239817
2001-02-14,30.018257811638506,29.313208339250227,30.723307284026784
2001-02-15,29.87312529684527,29.16807582445699,30.57817476923355
2001-02-16,29.359781656703557,28.65473218431528,30.064831129091836
2001-02-17,29.264274198199775,28.559224725811497,29.969323670588054
2001-02-18,29.790109633792593,29.085060161404314,30.49515910618087
2001-02-19,30.263334422460602,29.558284950072323,30.96838389484888
2001-02-20,30.22510758664744,29.52005811425916,30.930157059035718
2001-02-21,30.192672541667065,29.487623069278786,30.897722014055343
2001-02-22,29.638854221788268,28.93380474939999,30.343903694176547
2001-02-23,28.853765349332676,28.148715876944397,29.558814821720954
2001-02-24,28.620162003371053,27.915112530982775,29.325211475759332
2001-02-25,28.414672789840704,27.709623317452426,29.119722262228983
2001-02-26,28.36092069958038,27.6558712271921,29.065970171968658
2001-02-27,28.047645004335184,27.342595531946905,28.752694476723462
2001-02-28,27.84331194991201,27.13826247752373,28.54836142230029
2001-03-01,27.560941929269777,26.8558924568815,28.265991401658056
2001-03-02,27.87164993310242,27.166600460714143,28.5766994054907
2001-03-03,28.106062794327844,27.401013321939566,28.811112266716123
2001-03-04,28.178785125295434,27.473735652907155,28.883834597683713
2001-03-05,28.26872128108668,27.563671808698402,28.97377075347496
2001-03-06,28.505916326139943,27.800866853751664,29.21096579852822
2001-03-07,28.61374941574758,27.908699943359302,29.31879888813586
2001-03-08,28.281854157837785,27.576804685449506,28.986903630226063
2001-03-09,28.176004072199806,27.470954599811527,28.881053544588084
2001-03-10,28.395850016459786,27.690800544071507,29.100899488848064
2001-03-11,28.358987308981835,27.653937836593556,29.064036781370113
2001-03-12,28.321847973140112,27.616798500751834,29.02689744552839
2001-03-13,28.297967860410875,27.592918388022596,29.003017332799153
2001-03-14,28.84830917153629,28.14325969914801,29.553358643924568
2001-03-15,29.058923053546554,28.353873581158275,29.763972525934832
2001-03-16,28.867814315484974,28.162764843096696,29.572863787873253
2001-03-17,28.917398487833882,28.212349015445604,29.62244796022216
2001-03-18,29.15527548497468,28.450226012586402,29.86032495736296
2001-03-19,29.174357940650932,28.469308468262653,29.87940741303921
2001-03-20,29.0960566311952,28.39100715880692,29.80110610358348
2001-03-21,28.94997038553898,28.2449209131507,29.655019857927257
2001-03-22,28.70476863017852,27.999719157790242,29.4098181025668
2001-03-23,28.67225788037412,27.96720840798584,29.377307352762397
2001-03-24,28.991280922453416,28.286231450065138,29.696330394841695
2001-03-25,28.75307689778882,28.04802742540054,29.458126370177098
2001-03-26,28.796171700576767,28.09112222818849,29.501221172965046
2001-03-27,28.80155882345846,28.096509351070182,29.50660829584674
2001-03-28,28.666645659479173,27.961596187090894,29.37169513186745
2001-03-29,28.887654062374498,28.18260458998622,29.592703534762776
2001-03-30,29.15893218710526,28.453882714716983,29.86398165949354
2001-03-31,29.00994088072825,28.304891408339973,29.71499035311653
2001-04-01,29.394540627694287,27.65593860048109,31.133142654907484
2001-04-02,29.348737212685048,27.61013518547185,31.087339239898245
2001-04-03,28.871336645992276,27.13273461877908,30.609938673205473
2001-04-04,28.646120610255963,26.907518583042766,30.38472263746916
2001-04-05,28.768641725582338,27.03003969836914,30.507243752795535
2001-04-06,28.741689580235402,27.003087553022205,30.4802916074486
2001-04-07,28.62342792371636,26.884825896503163,30.362029950929557
2001-04-08,28.687188593398727,26.94858656618553,30.425790620611924
2001-04-09,28.894123268358445,27.155521241145248,30.632725295571642
2001-04-10,28.53073513336031,26.792133106147112,30.269337160573507
2001-04-11,28.56582523099807,26.82722320378487,30.304427258211266
2001-04-12,28.380095989020376,26.64149396180718,30.118698016233573
2001-04-13,28.599828508323156,26.86122648110996,30.338430535536354
2001-04-14,28.67010047036914,26.93149844315594,30.408702497582336
2001-04-15,28.483170422959944,26.744568395746747,30.22177245017314
2001-04-16,28.501226809432634,26.762624782219437,30.23982883664583
2001-04-17,28.68511357236828,26.946511545155083,30.423715599581477
2001-04-18,28.693256773581833,26.954654746368636,30.43185880079503
2001-04-19,28.470666468637024,26.732064441423827,30.20926849585022
2001-04-20,28.393649215373202,26.655047188160005,30.1322512425864
2001-04-21,28.666034802545052,26.927432775331855,30.40463682975825
2001-04-22,28.806788681427097,27.0681866542139,30.545390708640294
2001-04-23,28.49654418900003,26.757942161786833,30.235146216213227
2001-04-24,28.780189599744677,27.04158757253148,30.518791626957874
2001-04-25,28.459300124684233,26.720698097471036,30.19790215189743
2001-04-26,28.467307245110888,26.72870521789769,30.205909272324085
2001-04-27,28.512911005712024,26.774308978498826,30.25151303292522
2001-04-28,28.443201074849345,26.704599047636147,30.181803102062542
2001-04-29,28.70625439449204,26.96765236727884,30.444856421705236
2001-04-30,28.670819492844476,26.93221746563128,30.409421520057673
2001-05-01,28.860694199504632,27.122092172291435,30.59929622671783
2001-05-02,29.038809838852714,27.300207811639517,30.77741186606591
